trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
20230523,600266.SH,城建发展,区域地产,北京,44.17,22.57,22.57,1469.48,1292.97,5.63,32.56,1.44,0.028,8.95,0.55,19990203,128.53,5.7,-56.49,106.18,29.22,2.39,49817
20230523,600267.SH,海正药业,化学制药,浙江,15.75,10.98,11.86,188.37,67.42,76.32,39.87,3.36,0.19,6.68,1.85,20000725,25.45,2.15,2.9,71.91,40.24,7.88,66090
20230523,600268.SH,国电南自,电气设备,江苏,0.0,6.95,7.06,91.6,66.87,8.16,13.67,1.94,-0.05,3.9,2.16,19991118,4.64,0.66,20.04,52.08,23.86,-0.14,63890
20230523,600269.SH,赣粤高速,路桥,江西,5.08,23.35,23.35,373.44,113.89,221.48,18.12,0.78,0.18,7.37,0.5,20000518,112.48,4.82,-17.3,27.4,44.89,29.19,67864
20230523,600271.SH,航天信息,软件服务,北京,25.43,18.53,18.53,239.16,164.67,13.96,8.14,0.44,0.133,7.77,1.74,20030711,105.82,5.71,-17.1,308.36,28.15,10.35,87028
20230523,600272.SH,开开实业,医药商业,上海,58.42,1.6,2.43,11.38,5.24,3.29,0.15,0.06,0.04,2.38,3.96,20010228,2.63,1.08,11.5,16.05,25.49,4.55,36134
20230523,600273.SH,嘉化能源,化工原料,浙江,8.62,14.02,14.02,126.88,46.51,56.12,22.11,1.58,0.28,7.25,1.31,20030627,59.23,4.22,-19.7,-34.13,23.0,16.56,58877
20230523,600276.SH,恒瑞医药,化学制药,江苏,63.19,63.79,63.79,422.94,306.5,53.44,30.7,0.48,0.19,6.1,8.05,20001018,267.6,4.19,0.25,0.17,84.35,22.46,585456
20230523,600277.SH,亿利洁能,化工原料,内蒙,191.39,35.61,35.61,356.45,76.82,138.68,85.08,2.39,0.004,4.78,0.72,20000725,43.75,1.23,-14.14,-88.72,6.33,0.65,122398
20230523,600278.SH,东方创业,商贸代理,上海,18.61,6.79,8.84,192.69,153.2,11.32,27.85,3.15,0.09,8.12,0.86,20000712,26.64,3.01,-6.66,-6.05,4.56,1.31,27436
20230523,600279.SH,重庆港,港口,重庆,0.0,8.7,11.87,127.54,34.82,71.43,32.95,2.78,0.0,4.79,0.87,20000731,10.02,0.84,15.32,-109.06,6.17,0.71,30329
20230523,600280.SH,中央商场,百货,江苏,0.0,11.28,11.28,122.1,67.15,36.42,0.03,0.0,-0.03,0.79,3.33,20000926,-7.04,-0.62,-7.01,-374.11,56.36,-4.8,35053
20230523,600281.SH,华阳新材,小金属,山西,0.0,5.14,5.14,11.47,4.41,4.11,5.78,1.12,-0.056,0.81,5.25,20001109,-7.31,-1.42,-11.58,-1144.85,-0.31,-32.88,24264
20230523,600282.SH,南钢股份,普钢,江苏,13.85,44.67,61.65,767.57,316.78,273.76,46.8,0.76,0.061,4.27,0.79,20000919,137.43,2.23,3.38,-49.8,9.41,2.41,81966
20230523,600283.SH,钱江水利,水务,浙江,19.24,3.53,3.53,69.53,17.82,33.36,11.52,3.26,0.17,6.4,2.04,20001018,6.47,1.83,8.43,84.78,38.78,18.13,31944
20230523,600284.SH,浦东建设,建筑工程,上海,13.03,9.7,9.7,262.49,183.07,2.23,19.9,2.05,0.123,7.53,0.85,20040316,38.33,3.95,1.93,-23.78,5.45,3.07,57945
20230523,600285.SH,羚锐制药,中成药,河南,15.92,5.59,5.67,44.91,25.95,6.81,3.13,0.55,0.26,4.76,3.4,20001018,15.25,2.69,15.62,10.3,76.53,18.28,27330
20230523,600287.SH,江苏舜天,商贸代理,江苏,38.36,4.37,4.41,37.61,25.17,2.6,2.1,0.48,0.034,4.0,1.3,20000901,5.17,1.17,15.59,11.79,12.81,2.27,23901
20230523,600288.SH,大恒科技,元器件,北京,79.43,4.37,4.37,35.6,24.8,2.09,2.0,0.46,0.037,4.21,2.78,20001129,10.71,2.45,-0.93,275.04,32.16,2.0,31246
20230523,600289.SH,ST信通,软件服务,黑龙江,0.0,5.66,6.31,20.38,15.9,2.46,16.66,2.64,-0.078,2.2,1.17,20000720,-11.8,-1.87,-1.68,17.52,69.64,-102.49,23852
20230523,600290.SH,*ST华仪,电气设备,浙江,0.0,7.6,7.6,34.77,15.59,6.06,28.67,3.77,-0.08,-0.27,-5.87,20001106,-38.75,-5.1,-23.1,-27.9,35.15,-127.53,24667
20230523,600292.SH,远达环保,环境保护,重庆,38.33,7.81,7.81,102.02,42.98,33.11,29.89,3.83,0.04,6.54,0.9,20001101,9.64,1.23,-10.72,17.85,17.75,4.06,43128
20230523,600293.SH,三峡新材,玻璃,湖北,0.0,11.6,11.6,37.34,11.67,16.3,20.42,1.76,-0.07,1.38,1.72,20000919,-17.4,-1.5,-0.5,-244.8,-13.11,-21.5,51666
20230523,600295.SH,鄂尔多斯,特种钢,内蒙,7.2,14.11,19.99,491.18,136.66,179.46,31.98,1.6,0.5,10.72,1.35,20010426,141.48,7.08,-21.28,-24.89,23.69,17.82,65739
20230523,600297.SH,广汇汽车,汽车服务,辽宁,8.07,81.11,81.11,1239.05,724.78,119.81,129.53,1.6,0.07,4.76,0.44,20001116,174.86,2.16,-10.64,-20.52,10.45,1.93,108121
20230523,600298.SH,安琪酵母,食品,湖北,24.04,8.63,8.69,175.14,69.71,74.73,23.98,2.76,0.41,11.09,3.52,20000818,65.27,7.51,12.03,12.76,25.4,10.87,87342
20230523,600299.SH,安迪苏,饲料,北京,3664.02,26.82,26.82,215.2,61.09,89.86,10.05,0.37,0.001,5.59,1.45,20000420,115.51,4.31,-8.83,-99.65,21.16,0.05,33000
20230523,600300.SH,维维股份,软饮料,江苏,34.66,16.17,16.17,48.53,17.09,18.11,1.07,0.07,0.02,1.91,1.62,20000630,11.26,0.7,-1.6,18.88,16.14,3.19,70254
20230523,600301.SH,南化股份,小金属,广西,35.81,1.6,6.33,59.55,17.47,10.55,14.75,2.33,0.13,3.39,5.03,20000712,-1.18,-0.19,-18.96,-19.41,42.85,23.42,10110
20230523,600302.SH,标准股份,纺织机械,陕西,0.0,3.46,3.46,15.46,13.15,1.19,3.57,1.03,-0.014,2.88,1.8,20001213,0.59,0.17,-62.08,41.58,20.79,-3.54,21300
20230523,600303.SH,ST曙光,汽车整车,辽宁,0.0,6.76,6.76,39.35,12.44,15.04,11.1,1.64,-0.11,3.08,1.5,20001226,0.04,0.01,-46.44,-119.67,4.05,-24.53,40822
20230523,600305.SH,恒顺醋业,食品,江苏,43.37,10.03,11.13,29.37,11.46,8.74,0.38,0.03,0.07,2.26,5.02,20010206,11.86,1.07,7.15,-5.66,35.08,11.63,115169
20230523,600306.SH,*ST商城,百货,辽宁,0.0,1.77,2.32,13.18,0.53,1.07,4.95,2.14,-0.1,-0.95,-8.12,20001226,-10.06,-4.34,-44.2,-53.61,69.28,-111.07,5823
20230523,600307.SH,酒钢宏兴,普钢,甘肃,83.03,62.63,62.63,420.24,114.79,222.45,67.1,1.07,0.005,1.8,0.91,20001220,-32.33,-0.52,-5.47,181.74,9.1,0.29,215996
20230523,600308.SH,华泰股份,造纸,山东,13.37,10.83,10.83,154.45,69.11,65.25,19.1,1.76,0.1,8.45,0.62,20000928,51.35,4.74,-8.74,-44.31,11.92,2.68,57036
20230523,600309.SH,万华化学,化工原料,山东,17.0,31.4,31.4,2377.94,777.35,838.48,21.61,0.69,1.29,25.78,3.41,20010105,732.85,23.34,0.37,-24.58,17.53,10.46,126763
20230523,600310.SH,桂东电力,水力发电,广西,43.76,12.15,14.66,209.45,60.15,95.31,7.62,0.52,0.023,2.13,1.88,20010228,6.37,0.43,75.58,136.51,2.97,1.19,46179
20230523,600312.SH,平高电气,电气设备,河南,24.38,13.57,13.57,181.79,125.2,21.63,48.85,3.6,0.111,6.99,1.55,20010221,26.23,1.93,20.82,276.1,20.78,8.92,53224
20230523,600313.SH,农发种业,种植业,北京,58.32,10.67,10.82,41.63,28.86,5.98,4.22,0.39,0.036,1.64,5.14,20010119,2.56,0.24,25.53,105.9,10.88,4.79,167504
20230523,600315.SH,上海家化,日用化工,上海,22.0,6.73,6.79,125.74,67.23,8.43,10.75,1.58,0.34,11.03,2.71,20010315,55.99,8.25,-6.49,15.59,61.2,11.64,42897
20230523,600316.SH,洪都航空,航空,江西,0.0,7.17,7.17,161.41,142.58,12.33,31.47,4.39,-0.013,7.38,3.23,20001215,12.31,1.72,-81.06,-298.09,3.19,-6.62,88872
20230523,600318.SH,新力金融,多元金融,安徽,82.09,5.13,5.13,42.69,17.93,0.23,5.23,1.02,0.02,1.99,3.35,20001208,-1.28,-0.25,-9.98,353.71,80.26,41.32,44987
20230523,600319.SH,亚星化学,化工原料,山东,0.0,3.16,3.88,20.7,4.62,11.36,10.79,2.78,-0.05,1.6,3.3,20010326,-8.97,-2.31,32.25,-394.0,3.3,-9.14,16697
20230523,600320.SH,振华重工,工程机械,上海,37.32,33.22,52.68,814.01,425.79,203.53,48.43,0.92,0.02,2.81,1.31,20001221,29.55,0.56,26.19,747.09,14.32,2.68,210298
20230523,600321.SH,正源股份,其他建材,四川,42.69,15.11,15.11,49.95,35.93,8.62,10.2,0.68,0.01,1.06,1.62,20010524,-8.21,-0.54,179.74,144.13,12.54,4.36,58441
20230523,600322.SH,天房发展,区域地产,天津,0.0,11.06,11.06,157.41,139.27,0.31,24.01,2.17,-0.127,0.05,37.73,20010910,-37.57,-3.4,841.61,32.88,10.95,-6.31,67599
20230523,600323.SH,瀚蓝环境,环境保护,广东,12.61,8.15,8.15,341.78,70.01,56.07,24.42,3.0,0.38,13.72,1.4,20001225,74.22,9.1,2.75,94.94,25.16,11.44,30340
20230523,600325.SH,华发股份,区域地产,广东,9.75,21.17,21.17,4268.51,3780.08,28.78,1.42,0.07,0.24,8.34,1.19,20040225,143.74,6.79,43.25,-24.55,17.12,6.65,32078
20230523,600326.SH,西藏天路,水泥,西藏,0.0,9.19,9.21,133.14,73.64,34.8,11.65,1.27,-0.092,4.03,1.52,20010116,12.25,1.33,-23.41,-49.78,4.78,-20.06,71090
20230523,600327.SH,大东方,医疗保健,江苏,42.69,8.85,8.85,55.85,11.47,3.67,0.71,0.08,0.03,3.66,1.36,20020625,14.31,1.62,5.96,-55.03,19.34,2.98,47361
20230523,600328.SH,中盐化工,化工原料,内蒙,7.68,5.6,11.33,198.71,62.69,108.59,56.97,5.03,0.448,10.35,1.33,20001222,48.16,4.25,1.7,-16.28,28.48,14.39,74880
20230523,600329.SH,达仁堂,中成药,天津,24.11,5.66,7.7,108.67,79.04,11.04,10.27,1.33,0.52,8.96,5.6,20010606,46.68,6.06,14.03,100.79,48.78,18.46,26433
20230523,600330.SH,天通股份,专用机械,浙江,35.18,12.33,12.33,110.04,65.4,22.84,45.8,3.71,0.07,6.46,1.53,20010118,19.66,1.59,-5.89,-20.75,22.7,9.82,83568
20230523,600331.SH,宏达股份,农药化肥,四川,230.27,20.32,20.32,21.56,9.0,9.46,30.77,1.51,0.004,0.21,19.67,20011220,-48.19,-2.37,12.09,-72.23,10.86,1.08,101821
20230523,600332.SH,白云山,中成药,广东,7.21,14.06,16.26,736.58,554.37,37.78,101.06,6.22,1.174,20.89,1.62,20010206,201.71,12.41,5.31,5.7,23.28,9.1,86846
20230523,600333.SH,长春燃气,供气供热,吉林,0.0,6.09,6.09,61.65,9.51,38.85,9.91,1.63,-0.09,3.22,1.54,20001211,1.86,0.31,-1.38,-367.62,8.75,-8.6,46825
20230523,600335.SH,国机汽车,汽车服务,天津,39.42,14.57,14.96,311.84,255.07,23.78,33.21,2.22,0.066,7.58,1.37,20010305,60.61,4.05,15.65,1296.32,6.22,0.97,40491
20230523,600336.SH,澳柯玛,家用电器,山东,36.63,7.98,7.98,76.29,48.36,10.51,11.78,1.48,0.038,3.16,1.76,20001229,4.15,0.52,12.2,-19.64,13.65,1.44,46063
20230523,600337.SH,美克家居,家居用品,江西,0.0,14.8,14.8,98.38,37.28,20.05,2.51,0.17,-0.03,2.78,1.22,20001127,19.91,1.35,11.22,50.13,46.8,-4.29,26132
20230523,600338.SH,西藏珠峰,铅锌,西藏,989.66,9.14,9.14,54.69,8.32,23.67,0.22,0.02,0.005,3.72,5.08,20001227,31.09,3.4,-3.42,-94.64,55.49,1.79,104591
20230523,600339.SH,中油工程,石油加工,新疆,26.11,55.83,55.83,1037.14,952.47,48.48,145.76,2.61,0.037,4.6,0.84,20001225,45.7,0.82,-14.23,32.8,9.58,1.4,95443
20230523,600340.SH,华夏幸福,区域地产,河北,3.01,38.93,39.14,3841.04,3376.64,81.0,50.64,1.29,0.19,2.86,0.79,20031230,11.29,0.29,40.49,-73.4,13.73,14.08,149305
20230523,600343.SH,航天动力,航空,陕西,0.0,6.38,6.38,31.11,17.8,7.14,12.11,1.9,-0.019,2.9,3.45,20030408,-0.54,-0.08,-37.67,-9.78,25.36,-8.26,72489
20230523,600345.SH,长江通信,通信设备,湖北,34.0,1.98,1.98,25.1,3.69,0.26,5.5,2.78,0.15,11.22,1.78,20001222,9.76,4.93,-1.91,28.36,8.74,90.39,23287
20230523,600346.SH,恒力石化,石油加工,辽宁,26.77,70.39,70.39,2387.68,678.67,1173.78,187.06,2.66,0.14,7.65,2.03,20010820,273.0,3.88,5.15,-75.85,9.26,1.81,113210
20230523,600348.SH,华阳股份,煤炭开采,山西,4.88,24.05,24.05,706.84,221.81,228.67,0.67,0.03,0.72,11.4,1.23,20030821,204.21,8.49,-9.27,32.58,42.64,22.58,124602
20230523,600350.SH,山东高速,路桥,山东,10.53,48.27,48.27,1378.21,190.69,102.93,12.77,0.26,0.14,6.27,1.13,20020318,203.02,4.21,24.27,12.95,37.86,23.13,37903
20230523,600351.SH,亚宝药业,中成药,山西,12.53,7.7,7.7,42.12,20.61,13.09,9.55,1.24,0.14,4.0,1.75,20020926,11.3,1.47,15.3,50.47,58.68,13.56,56133
20230523,600352.SH,浙江龙盛,染料涂料,浙江,21.96,32.53,32.53,681.11,464.48,61.9,16.0,0.49,0.11,9.96,0.93,20030801,276.86,8.51,-16.8,-26.81,26.73,10.25,172054
20230523,600353.SH,旭光电子,元器件,四川,91.86,8.09,8.29,26.47,17.12,3.48,4.1,0.49,0.022,2.02,4.0,20021120,5.44,0.66,11.55,71.07,26.33,7.22,24161
20230523,600354.SH,敦煌种业,种植业,甘肃,37.64,5.28,5.28,18.81,13.18,3.45,9.55,1.81,0.047,1.26,5.59,20040115,-8.47,-1.61,70.27,208.42,35.79,16.92,84199
20230523,600355.SH,精伦电子,专用机械,湖北,0.0,4.92,4.92,3.18,1.57,1.01,1.51,0.31,-0.02,0.42,7.69,20020613,-4.79,-0.97,-41.85,-59.79,18.66,-45.58,44133
20230523,600356.SH,XD恒丰纸,造纸,黑龙江,23.06,2.99,2.99,30.7,17.55,10.06,8.66,2.9,0.08,8.12,0.96,20010419,10.75,3.6,15.98,11.06,14.42,4.05,14025
20230523,600358.SH,国旅联合,旅游服务,江西,0.0,5.05,5.05,4.5,2.84,0.39,2.77,0.55,-0.002,0.36,14.71,20000922,-5.51,-1.09,-21.52,-113.68,9.08,-0.92,42148
20230523,600359.SH,新农开发,种植业,新疆,15.56,3.82,3.82,19.32,6.98,5.32,9.37,2.46,0.13,1.63,4.81,19990429,-7.03,-1.84,-0.81,2.67,43.03,26.62,56627
20230523,600360.SH,华微电子,半导体,吉林,315.84,9.6,9.6,70.67,29.32,17.79,11.56,1.2,0.01,3.38,2.03,20010316,9.97,1.04,-25.82,-79.7,22.9,1.31,112361
20230523,600361.SH,创新新材,铝,北京,19.28,4.68,40.04,179.41,116.13,36.66,15.27,0.38,0.066,2.05,2.5,20011129,24.72,0.62,3.76,-31.32,3.36,1.61,23188
20230523,600362.SH,江西铜业,铜,江西,9.22,20.75,34.63,1901.45,1163.77,227.99,111.58,3.22,0.51,22.22,0.84,20020111,331.27,9.57,4.57,19.1,2.56,1.38,136403
20230523,600363.SH,联创光电,元器件,江西,39.78,4.51,4.55,72.22,34.04,9.59,10.32,2.27,0.207,8.28,3.99,20010329,20.91,4.59,-34.92,50.32,16.95,13.9,29640
20230523,600365.SH,ST通葡,互联网,吉林,0.0,4.0,4.25,8.16,4.77,1.84,3.75,0.88,-0.02,0.78,4.31,20010115,-4.18,-0.98,-5.32,-126.58,16.83,-4.07,18642
20230523,600366.SH,宁波韵升,矿物制品,浙江,117.99,10.56,11.12,97.88,70.65,14.36,12.85,1.16,0.02,5.54,1.45,20001030,36.25,3.26,19.05,-74.38,10.17,1.35,78272
20230523,600367.SH,红星发展,化工原料,贵州,0.0,2.93,2.93,28.1,14.84,9.46,0.37,0.12,-0.02,5.9,2.08,20010320,11.21,3.82,-30.73,-107.06,10.23,-1.22,49101
20230523,600368.SH,五洲交通,路桥,广西,5.85,11.26,11.26,97.8,15.84,53.01,4.68,0.42,0.176,5.24,0.79,20001221,37.16,3.3,8.58,9.85,62.9,53.7,40123
20230523,600369.SH,西南证券,证券,重庆,27.84,56.45,66.45,864.9,0.0,12.33,116.54,1.75,0.03,3.79,1.0,20010109,30.77,0.46,1795.85,275.67,37.84,30.67,119559
20230523,600370.SH,三房巷,化工原料,江苏,26.65,11.65,38.96,162.88,100.98,27.87,8.72,0.22,0.026,1.76,1.59,20030306,17.96,0.46,-7.14,-73.59,1.97,2.06,30794
20230523,600371.SH,万向德农,种植业,黑龙江,25.1,2.93,2.93,9.14,7.08,0.74,0.23,0.08,0.118,2.08,5.71,20020916,2.13,0.73,15.23,-17.47,32.69,44.94,40568
20230523,600372.SH,中航电子,航空,北京,80.0,44.85,44.85,285.52,220.22,44.13,42.8,0.95,0.11,6.47,2.32,20010706,56.46,1.26,5.15,4.68,30.65,8.88,91300
20230523,600373.SH,中文传媒,出版业,江西,11.85,13.55,13.55,312.02,215.75,20.22,51.81,3.82,0.32,13.22,1.13,20020304,107.0,7.9,-3.86,10.6,36.17,17.19,31010
20230523,600375.SH,汉马科技,汽车整车,安徽,0.0,6.54,6.54,85.01,44.11,21.1,31.58,4.83,-0.07,0.19,36.87,20030401,-38.02,-5.81,-33.32,71.72,-6.55,-7.7,32015
20230523,600376.SH,首开股份,区域地产,北京,0.0,25.8,25.8,2834.11,2346.79,16.14,76.46,2.96,-0.38,9.21,0.44,20010312,115.91,4.49,54.91,-146.01,14.1,-26.38,36549
20230523,600377.SH,宁沪高速,路桥,江苏,9.66,38.02,50.38,800.57,107.79,79.06,97.76,1.94,0.244,6.57,1.43,20010116,125.71,2.5,32.95,46.13,46.24,35.06,28099
20230523,600378.SH,昊华科技,化工原料,四川,38.63,9.04,9.11,148.89,79.73,38.55,25.61,2.81,0.25,9.27,4.17,20010111,46.83,5.14,11.01,2.37,23.28,11.06,12788
20230523,600379.SH,宝光股份,电气设备,陕西,91.22,3.3,3.3,14.38,11.98,1.95,0.1,0.03,0.028,2.0,5.16,20020116,2.6,0.79,33.65,38.04,14.4,3.16,26782
20230523,600380.SH,健康元,化学制药,深圳,13.97,19.29,19.29,361.93,235.48,52.3,25.41,1.32,0.24,6.93,1.93,20010608,89.19,4.62,-2.11,0.48,62.42,19.27,87173
20230523,600381.SH,青海春天,医疗保健,青海,0.0,5.87,5.87,15.55,7.97,2.75,2.37,0.4,-0.049,2.56,3.27,20010508,5.73,0.98,-25.09,-21.85,65.24,-49.4,56195
20230523,600382.SH,ST广珠,普钢,广东,12.85,7.89,7.89,42.94,24.69,1.21,4.06,0.52,0.1,4.74,1.07,20010118,23.09,2.93,-14.65,32.37,74.4,45.42,20244
20230523,600383.SH,金地集团,全国地产,深圳,16.8,45.15,45.15,4225.47,3193.15,7.58,4.43,0.1,0.11,14.48,0.52,20010412,575.15,12.74,7.69,-18.89,17.5,1.53,111873
20230523,600386.SH,北巴传媒,汽车服务,北京,0.0,8.06,8.06,44.39,17.49,14.8,2.2,0.27,-0.01,2.27,1.86,20010216,5.82,0.72,16.54,-199.33,16.09,-0.44,24242
20230523,600387.SH,ST海越,石油贸易,浙江,39.24,4.04,4.68,42.56,24.35,4.26,10.0,2.14,0.04,6.69,0.84,20040218,15.1,3.23,-53.27,-1.81,8.6,2.77,30967
20230523,600388.SH,ST龙净,环境保护,福建,24.53,10.8,10.8,258.39,178.9,22.33,5.4,0.5,0.17,6.86,2.45,20001229,52.23,4.84,24.39,4.0,21.62,7.52,47100
20230523,600389.SH,江山股份,农药化肥,江苏,20.35,2.97,3.06,61.42,37.86,14.64,3.76,1.23,0.42,11.34,2.9,20010110,24.59,8.04,-50.25,-80.86,18.49,9.14,22180
20230523,600390.SH,五矿资本,多元金融,湖南,6.58,44.98,44.98,1602.08,968.01,3.41,213.18,4.74,0.19,9.22,0.61,20010115,122.57,2.72,65.38,34.91,-1.51,618.95,64435
20230523,600391.SH,航发科技,航空,四川,0.0,3.3,3.3,67.48,45.2,17.18,10.24,3.1,-0.03,4.67,4.63,20011212,0.56,0.17,-1.27,56.04,13.36,-0.29,47865
20230523,600392.SH,盛和资源,小金属,四川,73.51,17.53,17.53,159.37,102.21,7.53,20.79,1.19,0.044,5.48,2.37,20030529,41.42,2.36,10.67,-89.14,12.62,1.85,169333
20230523,600393.SH,ST粤泰,全国地产,广东,0.0,13.37,25.36,107.06,96.03,0.47,19.03,0.75,-0.04,1.1,0.61,20010319,-19.17,-0.76,-3.61,-30.52,20.36,-59.0,48189
20230523,600395.SH,盘江股份,煤炭开采,贵州,10.18,21.47,21.47,316.31,89.02,68.99,47.97,2.23,0.16,5.63,1.18,20010531,41.75,1.94,-0.18,-26.89,29.04,12.65,64683
20230523,600396.SH,*ST金山,火力发电,辽宁,0.0,14.73,14.73,183.96,25.75,146.08,13.7,0.93,-0.172,-1.39,-1.66,20010328,-50.28,-3.41,-7.21,46.98,-2.09,-14.29,80389
20230523,600397.SH,安源煤业,煤炭开采,江西,12.88,9.9,9.9,89.2,42.55,38.99,18.63,1.88,0.057,0.65,4.53,20020702,-25.19,-2.54,-15.89,136.3,11.96,3.52,56373
20230523,600398.SH,海澜之家,服饰,江苏,9.4,43.2,43.2,318.83,236.0,30.87,5.63,0.13,0.19,3.44,2.03,20001228,110.33,2.55,9.02,11.07,44.58,13.98,38926
20230523,600399.SH,抚顺特钢,特种钢,辽宁,89.81,19.72,19.72,117.85,63.94,37.88,21.78,1.1,0.031,3.1,3.54,20001229,16.98,0.86,10.24,-29.49,11.02,3.0,76745
20230523,600400.SH,红豆股份,服饰,江苏,61.31,22.91,23.03,46.59,18.51,4.53,1.28,0.06,0.01,1.32,2.55,20010108,8.27,0.36,1.79,5.25,37.27,4.76,41257
20230523,600403.SH,大有能源,煤炭开采,河南,8.62,23.91,23.91,230.35,82.59,81.1,1.67,0.07,0.132,3.46,1.31,20031009,51.56,2.16,-13.25,30.57,42.55,18.74,29281
20230523,600405.SH,动力源,电气设备,北京,0.0,5.53,5.53,25.46,14.84,6.68,5.03,0.91,-0.08,1.51,3.88,20040401,-2.58,-0.47,-33.84,-140.32,26.22,-27.7,92751
20230523,600406.SH,国电南瑞,电气设备,江苏,86.11,66.41,66.95,739.71,538.48,90.23,89.89,1.34,0.08,6.44,4.2,20031016,264.3,3.95,7.65,38.68,27.11,8.58,88479
20230523,600408.SH,安泰集团,焦炭加工,山西,0.0,10.07,10.07,52.26,8.8,27.12,17.05,1.69,-0.12,2.38,1.0,20030212,-4.46,-0.44,-18.26,-341.12,-1.92,-4.67,54398
20230523,600409.SH,三友化工,化纤,河北,0.0,20.64,20.64,272.15,98.01,140.71,35.45,1.72,-0.047,6.39,0.87,20030618,68.04,3.3,-7.04,-140.49,15.5,0.1,100557
20230523,600410.SH,华胜天成,软件服务,北京,27.83,10.96,10.96,87.27,41.28,4.03,24.96,2.28,0.056,4.14,1.51,20040427,8.3,0.76,12.31,154.78,13.57,6.72,110174
20230523,600415.SH,小商品城,商品城,浙江,8.92,54.56,54.86,321.15,46.09,50.92,16.55,0.3,0.22,3.01,2.64,20020509,78.74,1.44,32.69,81.8,31.03,57.58,174068
20230523,600416.SH,湘电股份,电气设备,湖南,54.5,11.16,13.25,135.04,96.31,17.3,83.23,6.28,0.08,5.31,3.17,20020718,-27.63,-2.08,10.09,103.67,18.47,8.73,39547
20230523,600418.SH,江淮汽车,汽车整车,安徽,44.01,18.93,21.84,498.19,279.52,114.7,69.23,3.17,0.07,6.31,1.89,20010824,28.14,1.29,10.32,151.0,11.57,1.25,219200
20230523,600419.SH,天润乳业,乳制品,新疆,28.17,3.04,3.2,39.2,12.47,14.33,13.72,4.29,0.17,7.38,2.62,20010628,6.58,2.06,16.26,55.58,20.05,9.04,19585
20230523,600420.SH,国药现代,化学制药,上海,21.87,11.3,12.76,189.58,110.02,54.01,35.87,2.81,0.15,8.72,1.41,20040616,50.65,3.97,5.33,130.87,40.51,8.03,32864
20230523,600421.SH,华嵘控股,专用机械,湖北,0.0,1.96,1.96,1.23,1.07,0.06,2.29,1.17,-0.01,0.1,103.29,20040607,-4.33,-2.22,48.34,19.92,14.89,-6.93,6683
20230523,600422.SH,昆药集团,中成药,云南,32.71,7.57,7.58,92.44,65.72,11.75,11.6,1.53,0.17,6.75,3.35,20001206,28.46,3.75,-19.19,14.47,44.16,7.03,24756
20230523,600423.SH,柳化股份,农药化肥,广西,313.35,7.99,7.99,5.26,4.59,0.53,17.74,2.22,0.003,0.55,5.78,20030717,-21.7,-2.72,-11.31,-39.39,2.18,6.86,20857
20230523,600425.SH,青松建化,水泥,新疆,291.13,13.79,16.05,89.6,31.31,42.75,34.45,2.15,0.004,3.7,1.39,20030724,6.31,0.39,21.33,181.56,12.62,1.34,70673
20230523,600426.SH,华鲁恒升,农药化肥,山东,20.16,21.12,21.23,373.32,87.12,157.09,23.35,1.1,0.37,13.07,2.27,20020620,224.24,10.56,-25.41,-67.82,20.18,12.89,38189
20230523,600428.SH,中远海特,水运,广东,9.19,21.47,21.47,266.29,46.37,138.2,43.14,2.01,0.18,5.14,1.3,20020418,40.31,1.88,6.1,23.07,21.88,13.12,99887
20230523,600429.SH,三元股份,乳制品,北京,44.18,14.98,15.18,146.27,50.02,33.76,30.05,1.98,0.027,3.3,1.47,20030915,4.32,0.28,0.55,0.38,24.09,0.55,35780
20230523,600433.SH,冠豪高新,造纸,广东,221.2,14.39,18.48,101.07,48.4,34.89,8.88,0.48,0.004,2.87,1.32,20030619,22.81,1.23,-5.57,-79.24,10.0,0.22,50855
20230523,600435.SH,北方导航,专用机械,北京,161.19,14.98,14.98,64.66,53.64,7.01,1.83,0.12,0.016,1.73,6.12,20030704,7.7,0.51,1.52,-30.53,27.36,5.13,99500
20230523,600436.SH,片仔癀,中成药,福建,60.63,6.03,6.03,150.68,131.38,2.62,10.94,1.81,1.28,20.08,15.41,20030616,89.75,14.88,11.98,11.66,48.3,30.3,107929
20230523,600438.SH,通威股份,电气设备,四川,5.03,45.02,45.02,1625.31,873.76,551.06,161.27,3.58,1.91,14.98,2.57,20040302,444.55,9.87,34.67,65.59,43.15,32.92,421656
20230523,600439.SH,瑞贝卡,服饰,河南,184.53,11.32,11.32,51.59,42.89,5.39,2.49,0.22,0.003,2.49,1.04,20030710,16.78,1.48,-5.97,-69.03,29.75,1.36,49936
20230523,600444.SH,国机通用,专用机械,安徽,49.75,1.46,1.46,11.04,9.01,0.49,3.29,2.25,0.07,4.58,2.88,20040219,1.52,1.04,-32.06,5.77,15.08,7.55,13080
20230523,600446.SH,金证股份,软件服务,深圳,0.0,9.41,9.41,64.27,44.5,0.57,14.09,1.5,-0.062,3.9,4.85,20031224,12.24,1.3,2.84,-51.97,15.93,-6.52,77789
20230523,600448.SH,华纺股份,纺织,山东,433.31,6.3,6.3,36.86,17.69,15.37,10.42,1.65,0.002,2.01,1.52,20010903,-3.21,-0.51,-23.27,-27.41,11.4,0.21,35028
